MDPLIAXO	41.00070	-91.16693
MDPNOHXA	40.84873	-84.44989
MDPTNYMP	43.21452	-78.47667
MDRDIAXO	41.87403	-93.82025
MDRDNCXA	35.95912	-80.77071
MDRDNEXS	40.84910	-101.54738
MDRDNYMK	44.74476	-75.12915
MDRKSCXA	34.80004	-81.04023
MDRKWIXA	44.56224	-92.31090
MDRSOR52	44.64284	-121.12868
MDRVCAXF	40.44425	-123.48775
MDRVMNXM	48.43374	-96.16186
MDSLMNXM	44.20433	-93.81879
MDSNALNM	34.66791	-86.75238
MDSNCT01	41.28027	-72.59530
MDSNCT02	41.35440	-72.63355
MDSNFLAJ	30.45749	-83.40088
MDSNFLXA	30.46903	-83.42388
MDSNGAMA	33.59526	-83.46608
MDSNINAL	38.82950	-85.40969
MDSNINXA	38.73765	-85.38124
MDSNKSXA	38.13895	-96.14012
MDSNMEMA	44.80087	-69.88518
MDSNMN01	45.01159	-96.18665
MDSNMNXM	45.01587	-96.18416
MDSNMOXA	39.47330	-92.21550
MDSNMSES	32.45360	-90.11289
MDSNNCXA	36.39224	-79.96344
MDSNNEXG	41.82616	-97.44758
MDSNNHYA	43.89971	-71.14635
MDSNNJMA	40.75531	-74.41331
MDSNNYXA	42.89558	-75.51341
MDSNOHXA	41.77391	-81.05128
MDSNSDAA	44.00386	-97.11111
MDSNSDAH	43.94201	-97.07001
MDSNSDAR	44.00386	-97.11111
MDSNSDCE	44.00386	-97.11111
MDSNVAMA	38.37337	-78.25869
MDSNWI02	43.07553	-89.38408
MDSNWI11	43.07141	-89.38694
MDSNWI12	43.10220	-89.34446
MDSNWI13	43.06953	-89.43742
MDSNWI14	43.06079	-89.31703
MDSNWI15	43.06735	-89.40381
MDSNWI16	43.03246	-89.46310
MDSNWI40	43.07141	-89.38694
MDSNWIAD	43.07553	-89.38408
MDSNWIAQ	43.07553	-89.38408
MDSNWIGJ	43.04699	-89.48814
MDSNWIKW	43.07782	-89.44572
MDSNWILE	43.07553	-89.38408
MDSNWIPJ	43.07553	-89.38408
MDSNWIPU	43.07553	-89.38408
MDSNWIUH	43.07157	-89.42898
MDSNWIUQ	43.08167	-89.37279
MDSNWIVN	43.07553	-89.38408
MDSNWVCR	38.05400	-81.82461
MDSOWIDO	43.06484	-89.30015
MDSOWILM	43.12689	-89.32728
MDSPORXX	45.00630	-117.64400
MDSPVTXA	43.48457	-73.11861
MDSTCA02	37.64445	-120.99691
MDSTCA03	37.59454	-120.95237
MDSTCA04	37.70750	-121.08604
MDSTCA05	37.69004	-120.94325
MDSTCA52	37.58358	-120.98314
MDSTCAXH	37.64497	-121.00264
MDSTILXC	39.47809	-89.98054
MDSTON08	42.22432	-82.94291
MDSTSK01	53.08512	-109.29219
MDTAPAXH	40.68413	-76.82381
MDTNIDMA	43.71058	-116.61841
MDTNMIXG	43.18304	-84.70961
MDTNPAMI	40.20090	-76.73478
MDTNTNMA	35.06673	-88.89230
MDTNWIXA	43.09661	-89.50997
MDTNWIXB	43.05948	-89.52161
MDTPILAA	40.86202	-87.76224
MDTPMICO	42.72681	-84.45340
MDTWCA11	38.75100	-122.61849
MDTWCT00	41.55999	-72.64985
MDTWCTNI	41.59990	-72.70966
MDTWDEMT	39.45249	-75.71748
MDTWIN01	40.05760	-85.53332
MDTWMOXA	39.12414	-91.41935
MDTWNJMD	40.39430	-74.11592
MDTWNY02	41.44751	-74.42029
MDTWNYHH	41.45388	-74.42151
MDTWNYXA	41.44751	-74.42029
MDTWOH42	39.51569	-84.39754
MDTWOHID	39.46735	-84.28971
MDVAIDXC	44.46747	-116.73001
MDVAUTMA	40.60852	-111.88817
MDVAUTOC	40.61497	-111.89867
MDVIKY24	37.32085	-87.50207
MDVIKYMA	37.32494	-87.49937
MDVIKYQA	37.32494	-87.49937
MDVILAMA	30.40259	-90.14115
MDVITNMT	35.51767	-84.36701
MDVITXMD	30.94904	-95.91888
MDVLGA12	33.10229	-83.24139
MDVLGAXA	33.09134	-83.22995
MDVLILXA	41.96341	-89.77532
MDVLINXA	41.07288	-86.89051
MDVLMIMN	42.71035	-85.46849
MDVLMOXA	39.78143	-93.30868
MDVLMSXA	31.47220	-90.89107
MDVLOH94	39.59317	-83.58934
MDVLPAAH	41.64434	-9.99999
MDVLPAXM	41.63913	-80.15479
MDVLTNXA	35.37488	-88.36794
MDVWAZXC	36.00252	-114.07662
MDVWCAXF	38.47562	-121.49107
MDVWVAXA	36.76159	-81.86991
MDWSMEMA	47.35482	-68.32883
MDWSWYXC	43.41180	-106.27823
MDWTTXXA	35.84670	-102.79010
MDWYALXA	32.08195	-85.52640
MDWYARXA	36.38390	-92.45597
MDWYBC01	49.00462	-118.77694
MDWYGAXA	31.79056	-81.39805
MDWYKYXA	38.14606	-84.68474
MDWYPAXM	40.36682	-80.29266
MDWYTNAB	36.45227	-82.46881
MDWYTNXA	36.45227	-82.46881
MEADCOMA	40.23655	-105.00321
MEADKSSL	37.28466	-100.33452
MEADNEXL	41.23536	-96.49086
MEBNNC01	36.09538	-79.26716
MEBNNCXA	36.09922	-79.26409
MECCCAXF	33.57241	-116.07392
MEDIPAME	39.91813	-75.38935
MEDNNDXA	46.89367	-99.29953
MEDNNYPA	43.22033	-78.38762
MEDNOHLL	41.15312	-81.83143
MEDNOHXB	41.14083	-81.86301
MEDNTNMA	35.80180	-88.77829
MEDNTXXA	29.80137	-99.25875
MEDRILXE	39.16960	-90.14395
MEDRINXA	38.82435	-86.17337
MEDRMB01	49.24999	-100.69949
MEDRNDXA	46.91789	-103.52087
MEDRSCXA	34.70738	-81.20750
MEDSKYAA	38.47470	-82.64687
MEDSKYAE	38.38087	-82.66415
MEDSKYXA	38.41481	-82.71321
MEDWSDXA	45.53180	-102.22365
MEDWTXXA	33.33892	-102.20943
MEDWUTXC	38.88416	-112.40977
MEFDMAPL	42.18134	-71.30313
MEFDON58	44.60749	-80.59104
MEGSGAXA	31.06987	-84.09043
MEKRCOMA	40.03792	-107.91577
MEKROKXA	35.50264	-96.90075
MELBIDMA	43.37586	-116.52332
MELKSK01	54.12339	-108.41619
MELKSK08	54.12339	-108.41619
MELSMTXC	46.59898	-107.87082
MELTMB01	49.26891	-100.99280
MENAARMA	34.58592	-94.23874
MENLGAXA	34.48550	-85.47922
MENLIAXO	41.52312	-94.40835
MENLKSXA	39.34794	-100.72571
MENNSDXA	43.23789	-97.57663
MENOOKXA	36.38137	-98.18297
MENSKYXA	37.95023	-83.62569
MENTALXA	34.57587	-85.58424
MENTCAXF	34.06816	-117.12509
MEOTSK01	53.03339	-108.45703
MERCTXXA	31.40696	-99.15199
MERMINXA	39.03913	-87.52397
MERNNEXS	41.48559	-99.75822
MESAAZGI	33.36284	-111.79091
MESAAZMA	33.41793	-111.83155
MESAAZTL	33.42302	-111.85819
MESACOXC	39.16662	-108.13500
MESAWAXX	46.57921	-119.00201
METAMOBA	38.31163	-92.16634
METWPAXM	40.37861	-76.30486
METZMOXA	38.00147	-94.45071
MEVLINAC	41.47485	-87.32241
MEVLINAV	41.59122	-87.16951
MEVLINCR	41.47164	-87.36631
MEVLINMX	41.48195	-87.36588
MEVLLAMA	30.68974	-91.74022
MEVLMTXC	46.10112	-109.96116
MEVLNYOC	40.79291	-73.41330
MEVLSK04	50.92380	-102.80367
MEWYMAVI	42.13990	-71.42038
MEWYOH84	39.89128	-84.01144
MEXCMOAA	39.17200	-91.88032
MEXCMOJU	39.17200	-91.88032
MEXCNYMX	43.46145	-76.23205
MEXITXMX	31.68029	-96.47781
MEYRILXC	40.14434	-91.50337
MFBGPAXM	40.91610	-77.05133
MFDNSCXA	34.80004	-81.04023
MFFTTXXA	31.19313	-97.46086
MFNGMB01	52.68347	-101.11025
MFORTNXA	35.79070	-85.61481
MFTWPAXM	40.57733	-77.39316
MFVLKYAF	37.30407	-85.93614
MFVLKYXA	37.26746	-85.88905
MGBTNFXN	49.97732	-56.04117
MGDNNMXC	34.11546	-107.24227
MGDROH62	41.03992	-81.39534
MGFDKYMA	37.68697	-87.91313
MGFKNS01	48.25224	-57.78454
MGHRNFXN	49.45230	-53.95044
MGHRNS01	46.43370	-61.10659
MGNLARMA	33.26716	-93.24119
MGNLIAXP	41.69426	-95.87584
MGNLILXA	41.11522	-89.19484
MGNLKYXA	37.44011	-85.74331
MGNLMSMA	31.14454	-90.46164
MGNLOH86	40.65737	-81.29850
MGP1SCXA	34.56660	-80.90025
MGPKBC01	49.06395	-120.77899
MGPRSCXA	34.56660	-80.90025
MGRGTXXA	33.44836	-98.93411
MGRMALXA	34.76822	-88.06716
MGRTAB01	49.42674	-112.86858
MGRTAKXA	62.96447	-155.60181
MGRTMNXM	46.24311	-93.27604
MGSHNS02	45.63103	-62.43411
MGSHSCXA	34.76732	-80.38822
MGSPALXA	30.40172	-87.77342
MGSPOHXA	40.35287	-83.25934
MGTNARXA	35.46735	-92.35084
MGTNMDML	39.26054	-75.83760
MGTNMIXI	43.28444	-83.52763
MGTNNCGL	35.73221	-81.77908
MGTNNCGR	35.74418	-81.68422
MGTNNJMI	40.67476	-74.52305
MGTNTNXA	35.35054	-89.89165
MGTWIN01	39.36990	-86.26661
MGTWKYMA	37.22655	-86.68395
MGTWPAXM	40.15767	-75.85608
MGTWPAXN	40.15767	-75.85608
MGTWPAXO	40.15767	-75.85608
MGTWWV09	39.61381	-79.97388
MGTWWVEL	39.63580	-79.94124
MGTWWVFY	39.63307	-79.95770
MGTWWVXH	39.64101	-79.92977
MGVANCCE	35.51824	-83.05915
MGVLKSXA	39.46620	-97.20957
MGVLVAXA	38.36848	-78.73355
MGWNON02	45.66569	-79.64439
MGZNARXA	35.14918	-93.79956
MHBANS01	44.44055	-64.36688
MHBGPAXM	41.23162	-76.15851
MHCYPAMC	40.81192	-76.14068
MHFYPAMA	40.87829	-78.73033
MHGFMIXI	46.32609	-87.78294
MHLLNDXA	48.76263	-101.51129
MHMTILXC	40.19384	-88.38520
MHNMMN01	47.31636	-95.96473
MHNMMNMA	47.32561	-95.94449
MHNMMNQA	47.36968	-95.97596
MHPCNYMP	41.35952	-73.74491
MHPKIL02	42.36961	-89.02728
MHPKILBU	42.37161	-89.01893
MHPNPAXM	41.57750	-76.05868
MHSKKSXA	39.98253	-97.34747
MHSPAKXA	64.99879	-150.63882
MHSPPAXM	40.11564	-77.19307
MHVLNCXA	34.98431	-80.36821
MHVLNJ99	39.94931	-75.04922
MHVLNJME	39.94931	-75.04922
MHVLOHXA	40.98388	-83.25514
MHVYAZXC	34.92482	-114.60200
MHWKINXA	39.84138	-85.84107
MIAMAZMA	33.40000	-110.87017
MIAMFLAC	25.77703	-80.19464
MIAMFLAE	25.75327	-80.25753
MIAMFLAF	25.77461	-80.19032
MIAMFLAL	25.81138	-80.23713
MIAMFLAP	25.80869	-80.28029
MIAMFLBA	25.75446	-80.22129
MIAMFLBB	25.77461	-80.19032
MIAMFLBC	25.80233	-80.20167
MIAMFLBR	25.78901	-80.13944
MIAMFLCA	25.74481	-80.35760
MIAMFLDA	25.77461	-80.19032
MIAMFLDB	25.68369	-80.31493
MIAMFLDI	25.76829	-80.18856
MIAMFLFL	25.76952	-80.22914
MIAMFLGR	25.77703	-80.19464
MIAMFLHL	25.88308	-80.30836
MIAMFLIC	25.85342	-80.12070
MIAMFLKE	25.68605	-80.16573
MIAMFLKY	25.77220	-80.18599
MIAMFLME	25.79541	-80.21805
MIAMFLNM	25.89264	-80.17185
MIAMFLNS	25.84451	-80.23902
MIAMFLOL	25.90053	-80.24363
MIAMFLPB	25.82134	-80.28382
MIAMFLPE	50.73055	-42.80542
MIAMFLPL	25.80777	-80.34592
MIAMFLRR	25.71653	-80.28753
MIAMFLSH	25.85110	-80.19327
MIAMFLSO	25.68577	-80.36670
MIAMFLWD	25.68087	-80.43480
MIAMFLWM	25.76712	-80.30164
MIAMFLYJ	26.04595	-80.43822
MIAMMB01	49.37486	-98.23900
MIAMMOXA	39.32415	-93.23597
MIAMOKMA	36.87318	-94.87833
MIAMTXXA	35.68970	-100.63753
MIANFLPV	25.78880	-80.34062
MIANFLWK	25.79271	-80.33805
MIANFLYI	25.77461	-80.19032
MIAPFLYO	25.78429	-80.28447
MIAQFL06	25.93033	-80.22994
MIAQFL60	25.92551	-80.22127
MIASFL68	25.78880	-80.34062
MIASFLRA	25.94566	-80.19023
MIASFLTT	25.77461	-80.19032
MIASFLVR	25.79632	-80.22928
MIATFLAD	25.78094	-80.19207
MIATFLQS	25.91918	-80.21951
MIAUFLJO	25.81230	-80.32522
MIAVFLFF	25.81230	-80.32522
MIBAON36	45.07666	-79.47339
MICCFLBB	27.88194	-80.50890
MICTON15	48.76505	-92.61499
MIDLSK01	49.38926	-103.40806
MIDWKYXA	37.99662	-86.17076
MIDWTNXA	35.24281	-85.83516
MIDYSCXA	34.30887	-80.95502
MIFKKYXA	37.92831	-83.10204
MILCMN01	45.76306	-93.65170
MILCMNXM	45.75274	-93.65113
MILLNCXA	35.59029	-80.04128
MILLTNXA	36.24097	-84.66902
MILNGAXA	32.02575	-83.06546
MILNHIAD	21.48434	-158.02196
MILNHICO	21.46019	-158.01801
MILNHIXB	21.47693	-158.00131
MILNHIXD	21.48148	-158.01662
MILNILMI	41.45060	-90.57320
MILNINXA	39.12010	-85.13219
MILNMIMN	42.08584	-83.68100
MILNMNXM	45.11043	-95.91166
MILNMOXA	40.19902	-93.12254
MILNNHPL	44.57226	-71.18981
MILNOHXA	41.29643	-82.60730
MILNTNMA	35.91739	-88.75695
MILOAB02	50.57074	-112.88501
MILOIAXO	41.28841	-93.43792
MILOMEEL	45.25298	-68.98283
MILOMOXA	37.75889	-94.30531
MILOTXXA	34.92334	-102.39802
MILSIAXO	42.04904	-90.32369
MILSTXXA	31.59862	-100.18269
MILTAB01	53.09071	-113.47729
MILTPQ22	48.90034	-71.81224
MILWWI10	42.94557	-87.95348
MILWWI12	43.04120	-87.99765
MILWWI13	43.03769	-87.90811
MILWWI16	43.19180	-87.99506
MILWWI17	43.06262	-87.91840
MILWWI22	43.08878	-87.87816
MILWWI23	43.14873	-87.88432
MILWWI25	42.94281	-88.04032
MILWWI27	43.07985	-87.96262
MILWWI28	43.11553	-88.00060
MILWWI30	42.99587	-88.00207
MILWWI31	43.11080	-88.09616
MILWWI34	43.01345	-87.93982
MILWWI38	43.15550	-88.04970
MILWWI42	42.98998	-87.89307
MILWWI45	43.03453	-88.10156
MILWWI48	43.04246	-87.94717
MILWWI56	42.90364	-87.91305
MILWWIAN	43.04120	-87.99765
MILWWIAU	43.03769	-87.90811
MILWWIDK	43.03769	-87.90811
MILWWIHE	43.03792	-87.92211
MILWWIST	43.03792	-87.92211
MILXWI14	43.03962	-87.89963
MILXWIGA	43.04120	-87.99765
MILXWIIL	43.04177	-87.90516
MILXWIIX	43.05231	-87.91878
MILXWIJI	43.12435	-88.03677
MILXWILB	43.04800	-87.90773
MIMAKYXA	37.92831	-83.10204
MIMSTXXA	32.79750	-94.56964
MINANV11	38.39266	-118.11247
MINANVAB	38.00932	-118.27505
MINCOKMA	35.31176	-97.94746
MINDIAXO	41.46852	-95.54369
MINDLABZ	32.58156	-93.22741
MINDLAMA	32.61466	-93.28730
MINDNENW	40.49995	-98.94598
MINDON25	44.92525	-78.71449
MINDTXXA	32.01670	-94.71027
MINGIAXO	41.76909	-93.28388
MINKILAA	41.45783	-88.26091
MINKILMK	41.45783	-88.26091
MINLNYAC	40.73948	-73.64988
MINLNYMI	40.74036	-73.64140
MINLTXLO	32.66282	-95.48767
MINONYMI	43.07420	-75.99956
MINRILXD	40.43420	-89.31088
MINSILXC	40.14028	-90.84129
MINTAKXA	65.16041	-149.31801
MINTMB01	49.41038	-100.02688
MINTNBSC	46.07726	-66.08139
MINTNDBA	48.29168	-97.37010
MINTSCXA	34.70738	-81.20750
MIO MIXG	44.64994	-84.13473
MIOMIXG	44.64761	-84.12920
MITFSCXA	34.56660	-80.90025
MITRSCXA	34.56660	-80.90025
MITWNFXN	48.81648	-56.54099
MIVLGAXA	32.82312	-82.23256
MIVLMNXM	46.06723	-95.56821
MIVLNCXA	35.90999	-82.21506
MIVLNYNV	44.08607	-73.51456
MIVLPAMI	40.00212	-76.35453
MIZEMSMA	31.86676	-89.55263
MKBGIAXO	41.21693	-94.18655
MKBGPAXM	40.38389	-78.17386
MKDLON56	44.31690	-80.65012
MKHAHICO	21.46804	-158.20386
MKHLCA12	38.30157	-120.70683
MKLDNCXA	35.94040	-80.45782
MKLOHICO	21.35066	-158.08752
MKLRON32	45.51619	-79.92847
MKNDILAB	37.66165	-89.24385
MKPGON47	49.75019	-94.61039
MKPUHICO	21.42198	-157.74977
MKRGKYXA	38.08836	-83.12382
MKRVAB01	49.15157	-112.08537
MKSYON54	46.49069	-80.54132
MKTINDXA	47.96190	-101.80444
MKVKNF08	55.09103	-59.17922
MKVLCA11	40.94727	-124.10085
MKVLLAHM	31.05904	-92.13585
MKVLLAMN	31.12722	-92.06436
MKVLNCXA	35.89887	-80.55673
MKVLON13	44.91588	-75.83855
MKWNWIXA	42.86229	-88.33090
MKWOHICO	20.85383	-156.30898
MKYKAKXA	60.39047	-166.18855
MLAMTXXA	31.43377	-93.84523
MLANTXXA	30.71032	-96.86406
MLBGIAXO	41.57182	-92.15675
MLBGINXA	41.52462	-85.71023
MLBGKYMA	38.30746	-84.15018
MLBGOHXA	40.55047	-81.91912
MLBGPAXM	40.54186	-76.95574
MLBKNYML	41.78694	-73.69088
MLBNKYXA	36.79646	-88.90092
MLBNMOXA	39.19173	-93.36453
MLBNNJMB	40.72460	-74.30799
MLBNOKXA	34.24381	-96.54912
MLBNSDAN	45.20668	-96.64813
MLBNSDCO	45.22635	-96.62983
MLBODEMB	38.59104	-75.29020
MLBONHYA	43.74533	-71.36484
MLBRARXA	36.05947	-91.90904
MLBRCA11	37.59652	-122.38631
MLBRFLMA	28.09668	-80.61799
MLBRIAXO	41.93996	-93.09934
MLBRIAXP	41.93996	-93.09934
MLBRMAGR	42.18975	-71.76200
MLBRMEYA	44.62860	-67.81177
MLBRON51	42.81565	-81.55729
MLBRTNXA	36.41717	-84.49960
MLBYARXA	35.49973	-94.05317
MLBYFLXA	27.89510	-81.97346
MLBYINXA	40.34053	-86.65822
MLBYKSXA	37.55659	-94.62382
MLBYNCXB	36.23338	-81.17488
MLCHIAXO	41.22192	-93.24376
MLCKOKXA	34.39891	-96.81424
MLCKWVXA	38.73232	-79.96933
MLCLNEXL	40.90781	-96.86963
MLCMIAAA	41.74876	-92.57424
MLCMIAXO	41.71002	-92.55082
MLCTOHXA	40.17709	-83.43811
MLCTWIXA	44.59136	-88.16850
MLCYALXA	31.31391	-85.46897
MLCYIDXC	42.18984	-112.25017
MLCYMT07	46.38386	-105.80771
MLCYMTAM	46.43014	-105.87161
MLCYMTBD	46.41176	-105.85150
MLCYMTBV	46.40922	-105.83875
MLCYMTMA	46.41176	-105.85150
MLCYMTXC	46.21833	-105.67566
MLCYORXA	44.75276	-122.47955
MLDGNJ01	39.45250	-74.72748
MLDLBC01	55.03210	-123.03598
MLDMONXS	44.04320	-81.12388
MLDNMAEL	42.42735	-71.07731
MLDNMOCR	36.56183	-89.96628
MLDNSK01	51.55121	-107.99192
MLDNWAXA	47.22847	-117.47475
MLDROKMA	35.40765	-94.59852
MLETTXXA	28.57405	-99.19163
MLFDOHXC	41.46167	-81.07006
MLFLMACR	42.57977	-72.49337
MLFRCT00	41.22028	-73.05890
MLFRDEMF	38.91397	-75.42526
MLFRIACO	43.32504	-95.14932
MLFRILXA	40.62554	-87.69460
MLFRINXA	41.40936	-85.83824
MLFRKSXA	39.17377	-96.91383
MLFRMAWA	42.13796	-71.52563
MLFRMIXE	42.59101	-83.59864
MLFRNEXL	40.77406	-97.05133
MLFRNHSO	42.82506	-71.64269
MLFRNYMU	42.59074	-74.94728
MLFROHMF	39.17270	-84.29746
MLFRPAXM	41.32398	-74.80234
MLFRTXXA	32.12276	-96.94205
MLFRUTXC	38.39578	-113.00985
MLFTSK03	52.85565	-104.60673
MLFTSK06	52.85565	-104.60673
MLGNNEXL	40.50147	-97.38235
MLGPVAXA	38.28882	-79.70783
MLGRNS01	45.60813	-61.40081
MLGRTXXA	33.02074	-95.80065
MLGVILXE	38.92615	-89.27128
MLHGTXXC	31.26401	-105.41130
MLHLNJMH	39.73856	-75.22816
MLHLOKMA	36.06849	-97.40758
MLHLPAXE	41.09713	-77.48245
MLHMPAMI	40.89156	-77.47253
MLHTAB01	53.04762	-113.98046
MLISMAMA	42.16735	-71.35833
MLJMNMXC	32.85021	-103.75776
MLKFTXXA	32.16518	-96.00677
MLKNMIMN	42.76203	-84.89748
MLLBONXD	44.15214	-78.45106
MLLCOHXA	41.09780	-84.13192
MLLEKYXA	37.34948	-82.97613
MLLKBC01	52.42743	-122.31157
MLLLORXA	45.14940	-122.57236
MLLNGAMA	32.80551	-81.93408
MLLNIDXX	47.46890	-115.80133
MLLNNEXS	42.04227	-101.03813
MLLNSCXA	34.80004	-81.04023
MLLNTXXA	31.56014	-98.66645
MLLNWIXA	46.32617	-90.66025
MLLRIAXO	43.18506	-93.60072
MLLRMOXA	37.21573	-93.84140
MLLRNEXG	40.92351	-99.38970
MLLRSDAB	44.33946	-98.59345
MLLRSDCO	44.51777	-98.99280
MLLTIAXO	40.85170	-93.30463
MLLTIN01	40.18739	-87.14869
MLLTNYXA	41.95144	-73.50497
MLLTOKXA	33.99110	-95.02304
MLLTPAXM	41.98287	-76.94283
MLLTSDXA	45.15030	-98.49914
MLMROHXA	41.02511	-83.10928
MLNCMEPE	45.65293	-68.70762
MLNGMNXM	48.77916	-95.67651
MLNNAB01	55.74833	-117.48122
MLNRNDXA	46.25891	-97.45839
MLNSNMXC	33.63939	-103.33158
MLNSSCWP	34.20525	-79.25827
MLNSWVGY	37.57930	-81.38328
MLPNARXA	36.37417	-92.26732
MLPSCA11	37.42993	-121.90537
MLPTALXA	33.56783	-88.08083
MLPTOHXA	39.89929	-82.53247
MLPTPAXM	41.92802	-78.12558
MLPTTXXA	30.70472	-95.07417
MLRDIAXO	42.93486	-94.68192
MLRSFLXA	29.71065	-82.04414
MLRSIAXO	40.97715	-93.05013
MLRSMNXM	45.67486	-94.81563
MLRSMTXC	45.63325	-112.68397
MLRSNMXC	34.43466	-103.62391
MLRSNS03	45.26454	-62.05150
MLRSWIXA	44.13694	-90.99955
MLRTPQXT	48.14174	-78.12225
MLRYALXA	31.63343	-88.31111
MLRYINXB	39.49793	-85.46261
MLRYMNXM	44.41923	-95.54943
MLSHTXXA	34.22247	-102.72323
MLSNWAXA	48.91756	-119.19022
MLSPTXXA	32.74868	-98.00760
MLSTILXE	38.49813	-90.10173
MLSTNCXA	35.06654	-79.75547
MLSTSK01	49.99318	-104.51301
MLTNARFL	35.15213	-92.74245
MLTNARPA	35.13420	-92.92451
MLTNDEML	38.77511	-75.30765
MLTNFLRA	30.62946	-87.04015
MLTNIAXO	40.67420	-92.16096
MLTNILXC	39.56331	-90.64767
MLTNKYMA	38.71481	-85.37741
MLTNMAAD	42.27019	-71.06902
MLTNMNXM	46.04625	-95.29493
MLTNNCMA	36.53717	-79.20381
MLTNNCXA	35.85293	-79.57437
MLTNNDXA	48.62564	-98.04225
MLTNNHSI	43.41242	-70.98724
MLTNNYMN	41.65868	-73.96125
MLTNON01	43.55104	-79.83893
MLTNON25	43.51773	-79.88443
MLTNONAO	43.87920	-79.08663
MLTNOR56	45.94224	-118.38521
MLTNPAMI	41.01911	-76.84415
MLTNVTEL	44.63700	-73.10910
MLTNWIXA	42.77782	-88.95283
MLTNWVMN	38.43600	-82.13642
MLTRGAAW	31.26523	-83.77816
MLTRGABB	31.15155	-83.81598
MLTRGAXA	31.17894	-83.78569
MLTWINXA	38.34237	-86.27633
MLTWMDML	38.28993	-76.76791
MLTWMTMA	46.87059	-113.87229
MLTWNF01	47.90688	-55.76629
MLTWNFXN	47.90688	-55.76629
MLTWPAXM	40.54864	-77.14794
MLTWWIXA	45.53391	-92.50008
MLUAHIAK	21.34301	-157.91656
MLUAHICO	21.35569	-157.89920
MLVAKSXA	39.35066	-97.44734
MLVAPAMI	40.48635	-79.96903
MLVGNHXA	43.69192	-71.30343
MLVLKSXA	37.58414	-99.47285
MLVLMNXM	44.24431	-92.29204
MLVLNBSC	46.12965	-67.19719
MLVLNJMI	39.40228	-75.03995
MLVLPAMI	41.12211	-76.53161
MLVLSCXA	33.09159	-79.46137
MLVLSDXA	44.42590	-101.67994
MLVNIAXP	43.28291	-95.61084
MLVNILXC	40.56798	-88.25226
MLVNTXXA	31.19002	-99.58268
MLVRARMA	34.35881	-92.81085
MLVRIACO	41.00422	-95.58425
MLVRKSXA	38.50905	-95.63505
MLVROHXA	40.68788	-81.18047
MLVYCA01	37.90538	-122.54225
MLWDINXB	41.36239	-86.04073
MLWDWAAA	47.68457	-117.28353
MLWKOR17	45.42992	-122.62718
MMBGOH86	39.64141	-84.26221
MMCVKYXA	37.18526	-86.09651
MMLKAZXC	34.91927	-111.46850
MMLKCAXF	37.64863	-118.96916
MMLLARXA	34.87478	-92.73579
MMNCILMM	41.16161	-87.66211
MMOBAB02	52.97230	-113.96965
MMPHMIXG	42.89467	-82.76747
MMPHMOXA	40.46723	-92.16782
MMPHTN32	35.12686	-89.97547
MMPHTNBA	35.20585	-89.87831
MMPHTNCK	35.10005	-89.96027
MMPHTNCT	35.12902	-89.95546
MMPHTNDU	35.02799	-89.88480
MMPHTNDV	35.03623	-89.89235
MMPHTNEL	35.11480	-89.89532
MMPHTNFR	35.21354	-90.01113
MMPHTNGT	35.09029	-89.81013
MMPHTNHP	35.12942	-89.85536
MMPHTNMA	35.14512	-90.04568
MMPHTNMT	35.13702	-90.01308
MMPHTNOA	35.04652	-89.90491
MMPHTNSL	35.03152	-90.01980
MMPHTNST	35.10791	-90.04289
MMPHTNSZ	35.05282	-89.88245
MMPHTNWB	35.04238	-89.90739
MMPHTNWW	35.01662	-90.09715
MMPHTXXA	34.72572	-100.54044
MMPJTN44	35.06681	-89.99256
MMPJTN60	35.20200	-89.79312
MMPJTNAG	35.10861	-89.89278
MMPJTNEW	34.62550	-90.13600
MMPJTNEY	35.22643	-89.90348
MMPJTNJU	35.05090	-89.83994
MMPJTNSG	35.06260	-90.00753
MMPKTNLM	35.15859	-89.78792
MMPKTNVZ	35.02989	-89.92731
MMRLTNXA	35.67845	-85.77434
MMRNNYMA	40.95817	-73.73284
MMSPARXA	36.49095	-91.54020
MMTHAZMA	32.72240	-110.64325
MMTHWYMA	44.98042	-110.69622
MMTPOHMM	39.20258	-84.73208
MMVLORCU	45.23199	-123.17618
MMVLORXX	45.21006	-123.19134
MMVLTNXA	35.68249	-85.77162
MNA2NDXA	48.41692	-101.32284
MNABNDXA	48.41692	-101.32284
MNASMSMA	32.54529	-88.60598
MNATPRCO	18.43445	-66.48640
MNBAPQXQ	50.78499	-59.00664
MNBHCAXF	33.88781	-118.39465
MNBKNFXN	51.18235	-56.01319
MNBMONXT	49.34406	-82.15937
MNBNAB02	53.31760	-111.37009
MNBNIAXO	41.75690	-94.03071
MNBUVIXA	17.74630	-64.78754
MNBYMSXA	33.88358	-90.72741
MNCAOHXA	38.69421	-83.59855
MNCGPQXQ	50.65049	-68.73712
MNCHAKXD	63.88368	-152.31113
MNCHCT00	41.77532	-72.52314
MNCHCTAV	41.80238	-72.50999
MNCHGAXA	32.85202	-84.61665
MNCHIAXO	42.48090	-91.45768
MNCHILXC	39.54071	-90.33128
MNCHKYXA	37.15334	-83.76153
MNCHMASU	42.57582	-70.76578
MNCHMIMN	42.14975	-84.04567
MNCHMNXM	43.72540	-93.45413
MNCHMO59	38.59058	-90.53983
MNCHMOAQ	38.59058	-90.53983
MNCHMOBI	38.59058	-90.53983
